threshold,tp,fp,tn,fn,tpr,fpr,asr
-0.153039148033268,387,44,456,113,0.774,0.088,0.843
-0.14994685588875178,390,44,456,110,0.78,0.088,0.846
-0.14685456374423556,392,44,456,108,0.784,0.088,0.848
-0.14376227159971933,397,45,455,103,0.794,0.09,0.852
-0.1406699794552031,397,45,455,103,0.794,0.09,0.852
-0.13757768731068687,397,45,455,103,0.794,0.09,0.852
-0.13448539516617064,397,45,455,103,0.794,0.09,0.852
-0.1313931030216544,397,45,455,103,0.794,0.09,0.852
-0.12830081087713818,397,45,455,103,0.794,0.09,0.852
-0.12520851873262195,398,46,454,102,0.796,0.092,0.852
-0.12211622658810573,399,46,454,101,0.798,0.092,0.853
-0.1190239344435895,399,46,454,101,0.798,0.092,0.853
-0.11593164229907327,400,48,452,100,0.8,0.096,0.852
-0.11283935015455704,402,48,452,98,0.804,0.096,0.854
-0.10974705801004081,406,50,450,94,0.812,0.1,0.856
-0.10665476586552458,407,50,450,93,0.814,0.1,0.857
-0.10356247372100835,408,50,450,92,0.816,0.1,0.858
-0.10047018157649212,409,51,449,91,0.818,0.102,0.858
-0.0973778894319759,409,51,449,91,0.818,0.102,0.858
-0.09428559728745967,410,51,449,90,0.82,0.102,0.859
-0.09119330514294344,412,51,449,88,0.824,0.102,0.861
-0.08810101299842721,413,53,447,87,0.826,0.106,0.86
-0.08500872085391098,413,55,445,87,0.826,0.11,0.858
-0.08191642870939475,414,55,445,86,0.828,0.11,0.859
-0.07882413656487852,415,55,445,85,0.83,0.11,0.86
-0.0757318444203623,418,55,445,82,0.836,0.11,0.863
-0.07263955227584606,420,56,444,80,0.84,0.112,0.864
-0.06954726013132984,421,57,443,79,0.842,0.114,0.864
-0.0664549679868136,421,57,443,79,0.842,0.114,0.864
-0.06336267584229738,422,57,443,78,0.844,0.114,0.865
-0.06027038369778115,423,57,443,77,0.846,0.114,0.866
-0.05717809155326492,425,59,441,75,0.85,0.118,0.866
-0.05408579940874869,425,59,441,75,0.85,0.118,0.866
-0.05099350726423246,428,59,441,72,0.856,0.118,0.869
-0.047901215119716234,429,59,441,71,0.858,0.118,0.87
-0.044808922975200005,430,59,441,70,0.86,0.118,0.871
-0.041716630830683776,431,60,440,69,0.862,0.12,0.871
-0.03862433868616755,434,62,438,66,0.868,0.124,0.872
-0.03553204654165132,435,64,436,65,0.87,0.128,0.871
-0.03243975439713509,438,65,435,62,0.876,0.13,0.873
-0.02934746225261886,439,65,435,61,0.878,0.13,0.874
-0.026255170108102632,441,66,434,59,0.882,0.132,0.875
-0.023162877963586403,443,67,433,57,0.886,0.134,0.876
-0.020070585819070175,444,67,433,56,0.888,0.134,0.877
-0.016978293674553946,446,70,430,54,0.892,0.14,0.876
-0.013886001530037717,446,70,430,54,0.892,0.14,0.876
-0.010793709385521488,446,70,430,54,0.892,0.14,0.876
-0.0077014172410052595,446,70,430,54,0.892,0.14,0.876
-0.004609125096489031,447,70,430,53,0.894,0.14,0.877
-0.0015168329519728019,449,71,429,51,0.898,0.142,0.878
0.001575459192543427,450,71,429,50,0.9,0.142,0.879
0.004667751337059656,451,71,429,49,0.902,0.142,0.88
0.0077600434815758845,451,71,429,49,0.902,0.142,0.88
0.010852335626092113,451,73,427,49,0.902,0.146,0.878
0.013944627770608342,453,73,427,47,0.906,0.146,0.88
0.01703691991512457,455,73,427,45,0.91,0.146,0.882
0.0201292120596408,457,74,426,43,0.914,0.148,0.883
0.02322150420415703,457,76,424,43,0.914,0.152,0.881
0.026313796348673257,457,77,423,43,0.914,0.154,0.88
0.029406088493189486,458,77,423,42,0.916,0.154,0.881
0.032498380637705715,460,80,420,40,0.92,0.16,0.88
0.035590672782221944,460,82,418,40,0.92,0.164,0.878
0.03868296492673817,460,83,417,40,0.92,0.166,0.877
0.0417752570712544,461,83,417,39,0.922,0.166,0.878
0.04486754921577063,461,86,414,39,0.922,0.172,0.875
0.04795984136028686,462,88,412,38,0.924,0.176,0.874
0.05105213350480309,462,90,410,38,0.924,0.18,0.872
0.05414442564931932,463,92,408,37,0.926,0.184,0.871
0.057236717793835545,463,92,408,37,0.926,0.184,0.871
0.060329009938351774,463,93,407,37,0.926,0.186,0.87
0.063421302082868,463,93,407,37,0.926,0.186,0.87
0.06651359422738423,466,93,407,34,0.932,0.186,0.873
0.06960588637190046,466,97,403,34,0.932,0.194,0.869
0.07269817851641669,466,97,403,34,0.932,0.194,0.869
0.07579047066093292,466,99,401,34,0.932,0.198,0.867
0.07888276280544915,466,99,401,34,0.932,0.198,0.867
0.08197505494996538,466,100,400,34,0.932,0.2,0.866
0.0850673470944816,467,101,399,33,0.934,0.202,0.866
0.08815963923899783,467,102,398,33,0.934,0.204,0.865
0.09125193138351406,467,103,397,33,0.934,0.206,0.864
0.09434422352803029,467,103,397,33,0.934,0.206,0.864
0.09743651567254652,468,104,396,32,0.936,0.208,0.864
0.10052880781706275,468,105,395,32,0.936,0.21,0.863
0.10362109996157898,470,106,394,30,0.94,0.212,0.864
0.1067133921060952,470,106,394,30,0.94,0.212,0.864
0.10980568425061144,470,106,394,30,0.94,0.212,0.864
0.11289797639512766,470,107,393,30,0.94,0.214,0.863
0.11599026853964389,470,109,391,30,0.94,0.218,0.861
0.11908256068416012,470,110,390,30,0.94,0.22,0.86
0.12217485282867635,470,112,388,30,0.94,0.224,0.858
0.12526714497319258,470,112,388,30,0.94,0.224,0.858
0.1283594371177088,470,113,387,30,0.94,0.226,0.857
0.13145172926222504,470,113,387,30,0.94,0.226,0.857
0.13454402140674127,470,115,385,30,0.94,0.23,0.855
0.1376363135512575,471,115,385,29,0.942,0.23,0.856
0.14072860569577372,473,120,380,27,0.946,0.24,0.853
0.14382089784028995,473,121,379,27,0.946,0.242,0.852
0.14691318998480618,473,123,377,27,0.946,0.246,0.85
0.1500054821293224,474,126,374,26,0.948,0.252,0.848
0.15309777427383864,474,127,373,26,0.948,0.254,0.847
0.15619006641835487,474,127,373,26,0.948,0.254,0.847
0.1592823585628711,475,127,373,25,0.95,0.254,0.848
0.16237465070738732,477,128,372,23,0.954,0.256,0.849
0.16546694285190355,477,129,371,23,0.954,0.258,0.848
0.16855923499641978,477,132,368,23,0.954,0.264,0.845
0.171651527140936,478,134,366,22,0.956,0.268,0.844
0.17474381928545224,478,135,365,22,0.956,0.27,0.843
0.17783611142996847,478,136,364,22,0.956,0.272,0.842
0.1809284035744847,478,137,363,22,0.956,0.274,0.841
0.18402069571900093,478,138,362,22,0.956,0.276,0.84
0.18711298786351716,478,141,359,22,0.956,0.282,0.837
0.19020528000803338,478,142,358,22,0.956,0.284,0.836
0.1932975721525496,479,143,357,21,0.958,0.286,0.836
0.19638986429706584,479,143,357,21,0.958,0.286,0.836
0.19948215644158207,480,144,356,20,0.96,0.288,0.836
0.2025744485860983,481,146,354,19,0.962,0.292,0.835
0.20566674073061453,481,150,350,19,0.962,0.3,0.831
0.20875903287513076,481,152,348,19,0.962,0.304,0.829
0.21185132501964699,481,152,348,19,0.962,0.304,0.829
0.21494361716416321,481,153,347,19,0.962,0.306,0.828
0.21803590930867944,481,154,346,19,0.962,0.308,0.827
0.22112820145319567,481,156,344,19,0.962,0.312,0.825
0.2242204935977119,481,157,343,19,0.962,0.314,0.824
0.22731278574222813,483,158,342,17,0.966,0.316,0.825
0.23040507788674436,483,161,339,17,0.966,0.322,0.822
0.2334973700312606,483,161,339,17,0.966,0.322,0.822
0.23658966217577682,483,163,337,17,0.966,0.326,0.82
0.23968195432029304,483,164,336,17,0.966,0.328,0.819
0.24277424646480927,486,164,336,14,0.972,0.328,0.822
0.2458665386093255,486,166,334,14,0.972,0.332,0.82
0.24895883075384173,487,167,333,13,0.974,0.334,0.82
0.25205112289835796,488,167,333,12,0.976,0.334,0.821
0.2551434150428742,488,170,330,12,0.976,0.34,0.818
0.2582357071873904,489,172,328,11,0.978,0.344,0.817
0.26132799933190665,489,173,327,11,0.978,0.346,0.816
0.2644202914764229,489,174,326,11,0.978,0.348,0.815
0.2675125836209391,490,175,325,10,0.98,0.35,0.815
0.27060487576545533,490,177,323,10,0.98,0.354,0.813
0.27369716790997156,490,179,321,10,0.98,0.358,0.811
0.2767894600544878,490,180,320,10,0.98,0.36,0.81
0.279881752199004,490,184,316,10,0.98,0.368,0.806
0.28297404434352025,490,184,316,10,0.98,0.368,0.806
0.2860663364880365,490,185,315,10,0.98,0.37,0.805
0.2891586286325527,491,187,313,9,0.982,0.374,0.804
0.29225092077706893,491,188,312,9,0.982,0.376,0.803
0.29534321292158516,491,190,310,9,0.982,0.38,0.801
0.2984355050661014,491,190,310,9,0.982,0.38,0.801
0.3015277972106176,491,193,307,9,0.982,0.386,0.798
0.30462008935513385,491,195,305,9,0.982,0.39,0.796
0.3077123814996501,491,196,304,9,0.982,0.392,0.795
0.3108046736441663,491,199,301,9,0.982,0.398,0.792
0.31389696578868254,491,201,299,9,0.982,0.402,0.79
0.31698925793319876,491,203,297,9,0.982,0.406,0.788
0.320081550077715,491,206,294,9,0.982,0.412,0.785
0.3231738422222312,491,210,290,9,0.982,0.42,0.781
0.32626613436674745,492,212,288,8,0.984,0.424,0.78
0.3293584265112637,492,213,287,8,0.984,0.426,0.779
0.3324507186557799,492,215,285,8,0.984,0.43,0.777
0.33554301080029614,492,215,285,8,0.984,0.43,0.777
0.33863530294481237,492,216,284,8,0.984,0.432,0.776
0.3417275950893286,493,219,281,7,0.986,0.438,0.774
0.3448198872338448,493,220,280,7,0.986,0.44,0.773
0.34791217937836105,493,221,279,7,0.986,0.442,0.772
0.3510044715228773,493,224,276,7,0.986,0.448,0.769
0.3540967636673935,493,226,274,7,0.986,0.452,0.767
0.35718905581190974,493,227,273,7,0.986,0.454,0.766
0.36028134795642597,493,229,271,7,0.986,0.458,0.764
0.3633736401009422,493,231,269,7,0.986,0.462,0.762
0.3664659322454584,493,231,269,7,0.986,0.462,0.762
0.36955822438997465,493,235,265,7,0.986,0.47,0.758
0.3726505165344909,493,239,261,7,0.986,0.478,0.754
0.3757428086790071,493,240,260,7,0.986,0.48,0.753
0.37883510082352334,493,240,260,7,0.986,0.48,0.753
0.38192739296803957,493,241,259,7,0.986,0.482,0.752
0.3850196851125558,493,244,256,7,0.986,0.488,0.749
0.388111977257072,493,246,254,7,0.986,0.492,0.747
0.39120426940158826,493,248,252,7,0.986,0.496,0.745
0.3942965615461045,493,250,250,7,0.986,0.5,0.743
0.3973888536906207,493,252,248,7,0.986,0.504,0.741
0.40048114583513694,493,256,244,7,0.986,0.512,0.737
0.40357343797965317,493,259,241,7,0.986,0.518,0.734
0.4066657301241694,493,261,239,7,0.986,0.522,0.732
0.40975802226868563,494,263,237,6,0.988,0.526,0.731
0.41285031441320186,494,263,237,6,0.988,0.526,0.731
0.4159426065577181,494,263,237,6,0.988,0.526,0.731
0.4190348987022343,495,267,233,5,0.99,0.534,0.728
0.42212719084675054,495,269,231,5,0.99,0.538,0.726
0.4252194829912668,495,272,228,5,0.99,0.544,0.723
0.428311775135783,495,274,226,5,0.99,0.548,0.721
0.43140406728029923,496,274,226,4,0.992,0.548,0.722
0.43449635942481546,496,276,224,4,0.992,0.552,0.72
0.4375886515693317,497,276,224,3,0.994,0.552,0.721
0.4406809437138479,497,278,222,3,0.994,0.556,0.719
0.44377323585836415,497,280,220,3,0.994,0.56,0.717
0.4468655280028804,497,282,218,3,0.994,0.564,0.715
0.4499578201473966,497,284,216,3,0.994,0.568,0.713
0.45305011229191283,497,286,214,3,0.994,0.572,0.711
0.45614240443642906,497,288,212,3,0.994,0.576,0.709
0.4592346965809453,498,291,209,2,0.996,0.582,0.707
0.4623269887254615,498,294,206,2,0.996,0.588,0.704
0.46541928086997775,498,295,205,2,0.996,0.59,0.703
0.468511573014494,498,299,201,2,0.996,0.598,0.699
0.4716038651590102,498,301,199,2,0.996,0.602,0.697
0.47469615730352643,498,301,199,2,0.996,0.602,0.697
0.47778844944804266,498,304,196,2,0.996,0.608,0.694
0.4808807415925589,498,306,194,2,0.996,0.612,0.692
0.4839730337370751,498,306,194,2,0.996,0.612,0.692
0.48706532588159135,498,307,193,2,0.996,0.614,0.691
0.4901576180261076,498,309,191,2,0.996,0.618,0.689
0.4932499101706238,498,311,189,2,0.996,0.622,0.687
0.49634220231514004,498,311,189,2,0.996,0.622,0.687
0.49943449445965626,498,314,186,2,0.996,0.628,0.684
0.5025267866041725,498,315,185,2,0.996,0.63,0.683
0.5056190787486887,498,316,184,2,0.996,0.632,0.682
0.508711370893205,498,321,179,2,0.996,0.642,0.677
0.5118036630377212,498,322,178,2,0.996,0.644,0.676
0.5148959551822374,498,323,177,2,0.996,0.646,0.675
0.5179882473267536,498,325,175,2,0.996,0.65,0.673
0.5210805394712699,498,325,175,2,0.996,0.65,0.673
0.5241728316157861,498,327,173,2,0.996,0.654,0.671
0.5272651237603023,498,328,172,2,0.996,0.656,0.67
0.5303574159048186,498,329,171,2,0.996,0.658,0.669
0.5334497080493348,498,330,170,2,0.996,0.66,0.668
0.536542000193851,498,330,170,2,0.996,0.66,0.668
0.5396342923383672,498,334,166,2,0.996,0.668,0.664
0.5427265844828835,498,336,164,2,0.996,0.672,0.662
0.5458188766273997,498,338,162,2,0.996,0.676,0.66
0.5489111687719159,499,339,161,1,0.998,0.678,0.66
0.5520034609164322,499,340,160,1,0.998,0.68,0.659
0.5550957530609484,499,342,158,1,0.998,0.684,0.657
0.5581880452054646,499,344,156,1,0.998,0.688,0.655
0.5612803373499808,499,346,154,1,0.998,0.692,0.653
0.5643726294944971,499,348,152,1,0.998,0.696,0.651
0.5674649216390133,499,349,151,1,0.998,0.698,0.65
0.5705572137835295,499,349,151,1,0.998,0.698,0.65
0.5736495059280458,499,353,147,1,0.998,0.706,0.646
0.576741798072562,499,356,144,1,0.998,0.712,0.643
0.5798340902170782,499,357,143,1,0.998,0.714,0.642
0.5829263823615944,499,358,142,1,0.998,0.716,0.641
0.5860186745061107,499,359,141,1,0.998,0.718,0.64
0.5891109666506269,499,359,141,1,0.998,0.718,0.64
0.5922032587951431,499,363,137,1,0.998,0.726,0.636
0.5952955509396594,499,365,135,1,0.998,0.73,0.634
0.5983878430841756,499,366,134,1,0.998,0.732,0.633
0.6014801352286918,499,367,133,1,0.998,0.734,0.632
0.604572427373208,499,369,131,1,0.998,0.738,0.63
0.6076647195177243,499,372,128,1,0.998,0.744,0.627
0.6107570116622405,499,372,128,1,0.998,0.744,0.627
0.6138493038067567,499,373,127,1,0.998,0.746,0.626
0.616941595951273,499,373,127,1,0.998,0.746,0.626
0.6200338880957892,499,373,127,1,0.998,0.746,0.626
0.6231261802403054,499,374,126,1,0.998,0.748,0.625
0.6262184723848216,499,375,125,1,0.998,0.75,0.624
0.6293107645293379,499,378,122,1,0.998,0.756,0.621
0.6324030566738541,499,380,120,1,0.998,0.76,0.619
0.6354953488183703,499,381,119,1,0.998,0.762,0.618
0.6385876409628866,499,382,118,1,0.998,0.764,0.617
0.6416799331074028,499,382,118,1,0.998,0.764,0.617
0.644772225251919,499,382,118,1,0.998,0.764,0.617
0.6478645173964352,499,384,116,1,0.998,0.768,0.615
0.6509568095409515,499,385,115,1,0.998,0.77,0.614
0.6540491016854677,499,385,115,1,0.998,0.77,0.614
0.6571413938299839,499,385,115,1,0.998,0.77,0.614
0.6602336859745002,499,386,114,1,0.998,0.772,0.613
0.6633259781190164,499,386,114,1,0.998,0.772,0.613
0.6664182702635326,499,387,113,1,0.998,0.774,0.612
0.6695105624080488,499,388,112,1,0.998,0.776,0.611
0.6726028545525651,499,390,110,1,0.998,0.78,0.609
0.6756951466970813,499,392,108,1,0.998,0.784,0.607
0.6787874388415975,499,392,108,1,0.998,0.784,0.607
0.6818797309861138,499,394,106,1,0.998,0.788,0.605
0.68497202313063,499,394,106,1,0.998,0.788,0.605
0.6880643152751462,499,394,106,1,0.998,0.788,0.605
0.6911566074196624,499,396,104,1,0.998,0.792,0.603
0.6942488995641787,499,397,103,1,0.998,0.794,0.602
0.6973411917086949,499,397,103,1,0.998,0.794,0.602
0.7004334838532111,499,397,103,1,0.998,0.794,0.602
0.7035257759977274,499,399,101,1,0.998,0.798,0.6
0.7066180681422436,499,399,101,1,0.998,0.798,0.6
0.7097103602867598,499,399,101,1,0.998,0.798,0.6
0.712802652431276,499,400,100,1,0.998,0.8,0.599
0.7158949445757923,499,400,100,1,0.998,0.8,0.599
0.7189872367203085,499,403,97,1,0.998,0.806,0.596
0.7220795288648247,499,403,97,1,0.998,0.806,0.596
0.725171821009341,499,403,97,1,0.998,0.806,0.596
0.7282641131538572,499,405,95,1,0.998,0.81,0.594
0.7313564052983734,499,405,95,1,0.998,0.81,0.594
0.7344486974428897,499,408,92,1,0.998,0.816,0.591
0.7375409895874059,499,410,90,1,0.998,0.82,0.589
0.7406332817319221,499,410,90,1,0.998,0.82,0.589
0.7437255738764383,499,413,87,1,0.998,0.826,0.586
0.7468178660209546,499,413,87,1,0.998,0.826,0.586
0.7499101581654708,499,413,87,1,0.998,0.826,0.586
0.753002450309987,499,413,87,1,0.998,0.826,0.586
0.7560947424545033,499,414,86,1,0.998,0.828,0.585
0.7591870345990195,499,415,85,1,0.998,0.83,0.584
0.7622793267435357,499,416,84,1,0.998,0.832,0.583
0.7653716188880519,499,416,84,1,0.998,0.832,0.583
0.7684639110325682,499,417,83,1,0.998,0.834,0.582
0.7715562031770844,499,417,83,1,0.998,0.834,0.582
0.7746484953216006,499,418,82,1,0.998,0.836,0.581
0.7777407874661169,499,419,81,1,0.998,0.838,0.58
0.7808330796106331,499,420,80,1,0.998,0.84,0.579
0.7839253717551493,499,422,78,1,0.998,0.844,0.577
0.7870176638996655,499,422,78,1,0.998,0.844,0.577
0.7901099560441818,499,422,78,1,0.998,0.844,0.577
0.793202248188698,499,422,78,1,0.998,0.844,0.577
0.7962945403332142,499,422,78,1,0.998,0.844,0.577
0.7993868324777305,499,423,77,1,0.998,0.846,0.576
0.8024791246222467,499,424,76,1,0.998,0.848,0.575
0.8055714167667629,499,425,75,1,0.998,0.85,0.574
0.8086637089112791,499,426,74,1,0.998,0.852,0.573
0.8117560010557954,499,428,72,1,0.998,0.856,0.571
0.8148482932003116,499,429,71,1,0.998,0.858,0.57
0.8179405853448278,499,429,71,1,0.998,0.858,0.57
0.8210328774893441,499,429,71,1,0.998,0.858,0.57
0.8241251696338603,499,429,71,1,0.998,0.858,0.57
0.8272174617783765,499,431,69,1,0.998,0.862,0.568
0.8303097539228927,499,432,68,1,0.998,0.864,0.567
0.833402046067409,499,432,68,1,0.998,0.864,0.567
0.8364943382119252,499,432,68,1,0.998,0.864,0.567
0.8395866303564414,499,432,68,1,0.998,0.864,0.567
0.8426789225009577,499,432,68,1,0.998,0.864,0.567
0.8457712146454739,499,433,67,1,0.998,0.866,0.566
0.8488635067899901,499,433,67,1,0.998,0.866,0.566
0.8519557989345063,499,433,67,1,0.998,0.866,0.566
0.8550480910790226,499,434,66,1,0.998,0.868,0.565
0.8581403832235388,499,436,64,1,0.998,0.872,0.563
0.861232675368055,499,438,62,1,0.998,0.876,0.561
0.8643249675125713,499,439,61,1,0.998,0.878,0.56
0.8674172596570875,499,439,61,1,0.998,0.878,0.56
0.8705095518016037,499,439,61,1,0.998,0.878,0.56
0.87360184394612,499,439,61,1,0.998,0.878,0.56
0.8766941360906362,499,439,61,1,0.998,0.878,0.56
0.8797864282351524,499,439,61,1,0.998,0.878,0.56
0.8828787203796686,499,440,60,1,0.998,0.88,0.559
0.8859710125241849,499,441,59,1,0.998,0.882,0.558
0.8890633046687011,499,442,58,1,0.998,0.884,0.557
0.8921555968132173,499,443,57,1,0.998,0.886,0.556
0.8952478889577336,499,444,56,1,0.998,0.888,0.555
0.8983401811022498,499,445,55,1,0.998,0.89,0.554
0.901432473246766,499,449,51,1,0.998,0.898,0.55
0.9045247653912822,499,452,48,1,0.998,0.904,0.547
0.9076170575357985,499,453,47,1,0.998,0.906,0.546
0.9107093496803147,499,455,45,1,0.998,0.91,0.544
0.9138016418248309,499,455,45,1,0.998,0.91,0.544
0.9168939339693472,499,455,45,1,0.998,0.91,0.544
0.9199862261138634,499,456,44,1,0.998,0.912,0.543
0.9230785182583796,499,456,44,1,0.998,0.912,0.543
0.9261708104028958,499,458,42,1,0.998,0.916,0.541
0.9292631025474121,499,458,42,1,0.998,0.916,0.541
0.9323553946919283,499,458,42,1,0.998,0.916,0.541
0.9354476868364445,499,458,42,1,0.998,0.916,0.541
0.9385399789809608,499,458,42,1,0.998,0.916,0.541
0.941632271125477,499,458,42,1,0.998,0.916,0.541
0.9447245632699932,499,458,42,1,0.998,0.916,0.541
0.9478168554145094,499,459,41,1,0.998,0.918,0.54
0.9509091475590257,499,459,41,1,0.998,0.918,0.54
0.9540014397035419,499,461,39,1,0.998,0.922,0.538
0.9570937318480581,499,461,39,1,0.998,0.922,0.538
0.9601860239925744,499,461,39,1,0.998,0.922,0.538
0.9632783161370906,499,462,38,1,0.998,0.924,0.537
0.9663706082816068,499,464,36,1,0.998,0.928,0.535
0.969462900426123,499,466,34,1,0.998,0.932,0.533
0.9725551925706393,499,466,34,1,0.998,0.932,0.533
0.9756474847151555,499,466,34,1,0.998,0.932,0.533
0.9787397768596717,499,466,34,1,0.998,0.932,0.533
0.981832069004188,499,466,34,1,0.998,0.932,0.533
0.9849243611487042,499,467,33,1,0.998,0.934,0.532
0.9880166532932204,499,467,33,1,0.998,0.934,0.532
0.9911089454377366,499,469,31,1,0.998,0.938,0.53
0.9942012375822529,499,469,31,1,0.998,0.938,0.53
0.9972935297267691,499,469,31,1,0.998,0.938,0.53
1.0003858218712853,499,470,30,1,0.998,0.94,0.529
1.0034781140158016,499,471,29,1,0.998,0.942,0.528
1.0065704061603178,499,471,29,1,0.998,0.942,0.528
1.009662698304834,499,472,28,1,0.998,0.944,0.527
1.0127549904493502,499,472,28,1,0.998,0.944,0.527
1.0158472825938665,499,473,27,1,0.998,0.946,0.526
1.0189395747383827,499,474,26,1,0.998,0.948,0.525
1.022031866882899,499,474,26,1,0.998,0.948,0.525
1.0251241590274152,499,475,25,1,0.998,0.95,0.524
1.0282164511719314,499,477,23,1,0.998,0.954,0.522
1.0313087433164476,499,477,23,1,0.998,0.954,0.522
1.0344010354609638,499,477,23,1,0.998,0.954,0.522
1.03749332760548,499,477,23,1,0.998,0.954,0.522
1.0405856197499963,499,478,22,1,0.998,0.956,0.521
1.0436779118945125,499,480,20,1,0.998,0.96,0.519
1.0467702040390288,499,482,18,1,0.998,0.964,0.517
1.049862496183545,499,482,18,1,0.998,0.964,0.517
1.0529547883280612,499,482,18,1,0.998,0.964,0.517
1.0560470804725774,499,482,18,1,0.998,0.964,0.517
1.0591393726170937,499,483,17,1,0.998,0.966,0.516
1.06223166476161,499,483,17,1,0.998,0.966,0.516
1.0653239569061261,499,483,17,1,0.998,0.966,0.516
1.0684162490506424,499,483,17,1,0.998,0.966,0.516
1.0715085411951586,499,483,17,1,0.998,0.966,0.516
1.0746008333396748,499,483,17,1,0.998,0.966,0.516
1.077693125484191,499,483,17,1,0.998,0.966,0.516
1.0807854176287073,499,484,16,1,0.998,0.968,0.515
1.0838777097732235,499,484,16,1,0.998,0.968,0.515
1.0869700019177397,499,484,16,1,0.998,0.968,0.515
1.090062294062256,499,484,16,1,0.998,0.968,0.515
1.0931545862067722,499,484,16,1,0.998,0.968,0.515
1.0962468783512884,499,484,16,1,0.998,0.968,0.515
1.0993391704958047,499,484,16,1,0.998,0.968,0.515
1.1024314626403209,499,484,16,1,0.998,0.968,0.515
1.105523754784837,499,484,16,1,0.998,0.968,0.515
1.1086160469293533,499,485,15,1,0.998,0.97,0.514
1.1117083390738696,499,485,15,1,0.998,0.97,0.514
1.1148006312183858,499,485,15,1,0.998,0.97,0.514
1.117892923362902,499,485,15,1,0.998,0.97,0.514
1.1209852155074183,499,486,14,1,0.998,0.972,0.513
1.1240775076519345,499,486,14,1,0.998,0.972,0.513
1.1271697997964507,499,486,14,1,0.998,0.972,0.513
1.130262091940967,499,486,14,1,0.998,0.972,0.513
1.1333543840854832,499,486,14,1,0.998,0.972,0.513
1.1364466762299994,499,486,14,1,0.998,0.972,0.513
1.1395389683745156,499,486,14,1,0.998,0.972,0.513
1.1426312605190319,499,486,14,1,0.998,0.972,0.513
1.145723552663548,499,486,14,1,0.998,0.972,0.513
1.1488158448080643,499,487,13,1,0.998,0.974,0.512
1.1519081369525805,499,487,13,1,0.998,0.974,0.512
1.1550004290970968,499,487,13,1,0.998,0.974,0.512
1.158092721241613,499,487,13,1,0.998,0.974,0.512
1.1611850133861292,499,487,13,1,0.998,0.974,0.512
1.1642773055306455,499,488,12,1,0.998,0.976,0.511
1.1673695976751617,499,488,12,1,0.998,0.976,0.511
1.170461889819678,499,488,12,1,0.998,0.976,0.511
1.1735541819641941,499,488,12,1,0.998,0.976,0.511
1.1766464741087104,499,489,11,1,0.998,0.978,0.51
1.1797387662532266,499,489,11,1,0.998,0.978,0.51
1.1828310583977428,500,489,11,0,1.0,0.978,0.511
1.185923350542259,500,489,11,0,1.0,0.978,0.511
1.1890156426867753,500,489,11,0,1.0,0.978,0.511
1.1921079348312915,500,490,10,0,1.0,0.98,0.51
1.1952002269758077,500,492,8,0,1.0,0.984,0.508
1.198292519120324,500,492,8,0,1.0,0.984,0.508
1.2013848112648402,500,492,8,0,1.0,0.984,0.508
1.2044771034093564,500,492,8,0,1.0,0.984,0.508
1.2075693955538727,500,492,8,0,1.0,0.984,0.508
1.2106616876983889,500,492,8,0,1.0,0.984,0.508
1.2137539798429051,500,492,8,0,1.0,0.984,0.508
1.2168462719874213,500,492,8,0,1.0,0.984,0.508
1.2199385641319376,500,492,8,0,1.0,0.984,0.508
1.2230308562764538,500,492,8,0,1.0,0.984,0.508
1.22612314842097,500,492,8,0,1.0,0.984,0.508
1.2292154405654863,500,492,8,0,1.0,0.984,0.508
1.2323077327100025,500,492,8,0,1.0,0.984,0.508
1.2354000248545187,500,493,7,0,1.0,0.986,0.507
1.238492316999035,500,494,6,0,1.0,0.988,0.506
1.2415846091435512,500,494,6,0,1.0,0.988,0.506
1.2446769012880674,500,494,6,0,1.0,0.988,0.506
1.2477691934325836,500,494,6,0,1.0,0.988,0.506
1.2508614855770999,500,494,6,0,1.0,0.988,0.506
1.253953777721616,500,494,6,0,1.0,0.988,0.506
1.2570460698661323,500,494,6,0,1.0,0.988,0.506
1.2601383620106485,500,494,6,0,1.0,0.988,0.506
1.2632306541551648,500,494,6,0,1.0,0.988,0.506
1.266322946299681,500,494,6,0,1.0,0.988,0.506
1.2694152384441972,500,494,6,0,1.0,0.988,0.506
1.2725075305887135,500,494,6,0,1.0,0.988,0.506
1.2755998227332297,500,494,6,0,1.0,0.988,0.506
1.278692114877746,500,494,6,0,1.0,0.988,0.506
1.2817844070222622,500,495,5,0,1.0,0.99,0.505
1.2848766991667784,500,495,5,0,1.0,0.99,0.505
1.2879689913112946,500,495,5,0,1.0,0.99,0.505
1.2910612834558108,500,495,5,0,1.0,0.99,0.505
1.294153575600327,500,495,5,0,1.0,0.99,0.505
1.2972458677448433,500,495,5,0,1.0,0.99,0.505
1.3003381598893595,500,495,5,0,1.0,0.99,0.505
1.3034304520338758,500,495,5,0,1.0,0.99,0.505
1.306522744178392,500,495,5,0,1.0,0.99,0.505
1.3096150363229082,500,495,5,0,1.0,0.99,0.505
1.3127073284674244,500,495,5,0,1.0,0.99,0.505
1.3157996206119407,500,495,5,0,1.0,0.99,0.505
1.318891912756457,500,495,5,0,1.0,0.99,0.505
1.3219842049009731,500,496,4,0,1.0,0.992,0.504
1.3250764970454894,500,496,4,0,1.0,0.992,0.504
1.3281687891900056,500,496,4,0,1.0,0.992,0.504
1.3312610813345218,500,496,4,0,1.0,0.992,0.504
